56,49,38,50,29,41,32,46,46,44,37,47,38,19,34,60,32,21,50,47,59,19,29,46,35,40,33,32,102,336,492,505,529,555,565,720,610,630,687,925,674,755,958,738,1059,783,1037,876,890,902,834,999,773,824,590,605,497,281,160,89,156,54,72,78,87,36,57,37,18,46,43,19,50,19,50,35,56,30,82,81,65,32,45,54,35,56,80,47,106,64,89,54,43,38,36,43,54,60,45,52,48,28,46,44,51,19,41,38,55,47,34,71,29,49,33,66,26,69,23,40,43,18,46,22,25,67,66,70,42,51,38,28,64,46,53,27,54,47,30,42,48,38,56,56,59,30,33,40,49,34,46,34,35,30,13,42,50,98,40,26,26,17,76,53,47,63,70,54,58,53,38,65
72,72,38,47,57,56,54,53,20,46,52,61,32,54,61,83,40,57,41,38,68,31,40,35,19,82,105,36,150,457,550,525,589,622,781,650,593,743,800,662,896,886,812,969,878,1199,932,1022,942,931,1015,752,912,951,566,560,531,307,146,116,89,66,103,62,52,54,79,130,45,55,45,48,37,55,45,31,35,43,33,106,77,52,67,89,91,96,116,73,72,116,71,80,54,65,66,71,52,71,36,83,53,57,59,30,78,52,50,61,86,76,38,72,33,52,40,82,59,92,155,84,37,62,49,43,45,51,53,28,32,48,58,40,48,45,28,49,20,34,37,27,23,65,27,57,28,34,37,51,26,24,51,97,75,71,32,59,33,31,67,51,34,53,46,21,95,65,36,26,32,44,55,47
43,34,35,42,40,61,49,53,64,64,48,52,68,42,57,35,44,35,54,45,81,35,42,77,31,33,48,34,27,82,70,51,44,40,45,56,463,376,435,623,616,809,658,672,963,741,797,960,863,1117,947,1130,918,1160,905,1061,912,1073,838,974,698,594,518,319,275,143,136,121,58,41,72,63,90,91,61,72,57,55,65,51,71,60,70,69,52,20,53,57,61,62,71,96,80,75,69,72,64,60,47,78,66,38,41,81,87,33,46,62,46,60,52,39,34,32,30,25,66,36,72,109,32,31,50,59,43,53,74,40,35,56,79,58,91,144,42,53,68,52,57,52,62,66,74,60,68,42,58,45,76,84,59,96,73,66,44,39,36,32,60,59,27,67,50,42,41,58,58,53,54,25,53,40
53,87,32,36,49,51,41,37,61,26,48,23,63,67,69,82,45,72,52,34,85,121,261,435,435,414,554,873,662,648,871,857,678,933,793,1076,892,1090,941,1067,921,972,1063,846,1083,842,1004,762,715,827,770,576,454,226,165,75,93,103,51,51,57,37,103,56,72,72,31,61,66,76,75,80,66,54,100,122,61,137,85,63,99,79,73,85,97,102,77,80,60,80,53,79,55,83,67,79,78,97,90,79,53,68,79,72,74,98,82,92,71,47,86,127,122,79,41,96,46,76,92,36,38,39,47,37,102,66,84,67,53,26,57,78,45,47,72,61,31,42,67,39,67,61,58,72,54,56,85,75,107,47,42,79,73,59,94,63,54,30,54,59,40,114,60,62,79,43,95,97,82,50,93,43
34,37,49,63,56,77,63,57,79,40,48,32,52,23,76,28,32,49,29,53,64,46,37,60,76,185,471,437,474,656,516,526,810,667,673,920,680,1023,791,888,804,905,804,913,821,900,767,901,809,906,944,648,662,761,487,409,321,138,47,59,28,28,43,91,25,42,51,66,43,37,75,48,75,43,28,61,73,88,85,76,68,100,102,72,48,83,85,78,57,66,72,37,48,60,46,66,28,28,24,47,96,36,34,44,65,37,46,25,58,44,41,67,37,49,36,61,73,62,74,49,37,46,30,24,42,66,51,60,64,81,47,41,49,46,50,29,64,51,41,35,37,53,26,32,52,54,39,56,71,42,98,40,62,50,38,55,77,46,31,35,46,45,47,44,53,28,40,28,63,61,21,25
30,25,31,28,53,38,31,26,19,26,45,26,26,27,33,87,59,34,32,18,15,11,23,10,73,64,33,126,400,340,388,441,520,539,501,560,744,829,641,825,804,858,897,849,1094,754,1004,782,1145,757,1028,833,983,688,912,744,522,589,503,342,207,59,57,20,46,36,72,51,34,25,42,67,43,26,43,42,58,60,80,92,56,41,59,56,112,66,50,53,81,68,81,72,55,68,43,65,62,77,73,48,62,36,69,74,61,64,47,36,79,73,40,31,54,53,76,36,107,53,86,57,65,48,64,52,60,50,68,42,49,45,33,30,55,37,58,44,25,69,58,32,46,47,43,38,41,28,58,49,52,70,97,88,50,41,59,71,45,54,52,66,116,84,37,81,61,50,39,75,54,41,25,59
34,24,21,16,47,24,29,70,20,39,19,21,34,35,31,20,78,17,39,56,34,51,45,87,399,605,526,505,748,802,678,985,719,900,846,876,902,916,961,996,948,985,733,1078,712,765,908,536,521,476,365,286,93,68,39,42,46,35,35,18,27,48,27,34,32,43,32,34,7,35,28,59,65,93,95,45,44,55,71,60,50,54,64,37,26,36,50,37,38,36,50,53,45,42,24,15,53,76,26,15,48,28,30,13,22,27,30,48,22,43,44,21,37,15,29,74,24,26,37,59,21,35,29,28,20,34,31,19,25,41,34,23,39,21,25,28,29,16,40,29,13,20,24,37,47,11,39,34,25,65,68,25,15,13,37,33,18,32,42,16,31,27,20,39,29,21,45,26,28,26,26,35
66,25,43,39,52,24,19,40,53,50,45,52,31,63,53,67,49,34,45,25,40,121,350,411,506,415,461,669,660,600,823,659,823,637,810,621,906,606,884,668,652,756,518,545,558,375,286,160,114,39,86,47,68,31,72,27,49,24,30,49,44,37,30,57,21,39,78,26,24,49,104,34,55,62,72,58,41,60,73,47,71,54,37,61,44,45,80,21,27,30,23,25,18,36,19,19,21,62,34,66,24,16,29,58,39,72,25,57,30,63,53,35,38,29,48,47,27,37,49,71,34,22,17,84,26,24,19,26,31,17,48,46,46,13,15,20,38,48,36,59,68,47,32,83,42,61,57,72,27,34,40,85,64,45,75,47,50,92,30,51,69,69,59,83,53,64,75,78,72,75,56,45
50,26,29,26,38,34,67,25,43,29,69,27,52,58,76,58,26,62,47,221,385,323,353,375,597,463,444,645,759,570,796,699,660,825,680,840,760,747,916,673,953,742,874,532,660,682,439,348,207,107,89,68,54,78,42,50,69,67,56,61,74,92,83,87,100,68,76,45,63,109,49,42,53,51,31,39,35,44,43,36,94,68,45,48,35,54,52,77,33,85,51,63,54,39,40,72,32,45,26,22,44,54,35,25,39,69,38,36,81,42,20,33,39,40,68,58,67,53,51,76,58,30,69,79,88,46,35,68,38,63,51,42,117,47,61,47,68,56,43,78,54,70,37,46,53,50,30,27,31,34,64,55,34,42,48,39,71,71,32,42,29,31,37,35,46,41,33,68,62,97,58,45
63,58,26,34,61,37,32,29,50,32,35,40,39,41,49,65,40,60,67,62,56,57,48,32,42,48,32,71,57,24,73,369,354,522,433,404,468,652,476,548,770,626,501,831,566,669,837,583,869,630,891,639,696,730,599,695,487,549,645,405,337,236,171,123,34,76,114,49,55,47,39,43,50,87,43,58,29,75,52,63,62,79,78,56,37,43,75,70,51,37,26,28,29,35,61,34,44,31,74,23,68,119,33,36,50,17,82,38,63,72,43,41,54,55,48,65,48,62,39,37,30,54,56,53,22,43,22,57,82,48,32,11,29,21,26,40,20,50,43,36,41,38,65,58,54,49,47,41,37,25,25,30,22,19,41,29,20,20,33,47,83,58,43,50,42,46,33,36,45,30,51,54
