67,61,64,99,70,69,59,53,84,72,58,75,60,90,84,78,73,69,62,45,69,54,67,75,85,50,93,53,38,75,71,442,684,822,970,866,862,914,1002,889,1106,951,1121,1075,1064,1194,1167,973,1074,605,434,380,343,297,189,177,173,279,522,1042,1419,1227,1357,1275,1348,1158,1089,1259,1242,1215,1070,876,512,245,95,91,71,64,48,116,75,126,455,655,739,670,1023,802,1063,1110,577,455,471,320,243,227,166,168,804,949,1372,1116,933,1051,909,1083,882,839,897,821,833,910,900,995,1002,712,830,450,313,303,269,266,191,157,101,480,995,1015,1027,816,1160,1010,964,867,835,622,644,500,415,319,424,385,336,348,359,351,297,227,238,200,194,153,112,81,49,55,20,90,28,18,53,46,42,35,27,25,11,36,31,46,17,11
42,58,17,35,29,90,61,32,53,33,40,24,74,44,19,40,52,21,45,38,48,50,64,64,34,39,34,64,401,740,525,722,586,636,552,735,907,778,877,919,937,928,976,944,558,546,406,304,285,233,192,168,229,782,963,1587,1385,1562,1201,1462,1134,1199,1245,1187,1155,1209,1162,943,743,243,92,53,47,55,42,41,177,158,136,239,737,613,920,857,1024,1192,1006,363,507,328,295,246,200,275,886,1172,1376,1106,1151,1158,1196,812,1113,851,888,939,899,1011,1045,1111,1034,901,1125,330,332,333,289,231,165,179,285,679,843,967,1024,1077,865,764,863,957,828,768,581,582,730,567,459,476,375,390,326,392,308,289,264,168,150,190,147,164,106,80,89,73,63,25,49,81,48,55,41,89,66,42,31,47,59,49,37,40,41,36
52,24,29,53,94,32,24,11,26,32,28,42,32,29,30,18,31,51,35,20,41,49,24,24,41,36,20,575,702,877,890,895,782,667,776,779,809,736,831,1138,1185,1163,1227,1003,469,471,419,296,299,245,187,229,612,1041,1191,1583,1457,1402,1416,1098,1132,1284,1228,1044,1116,1087,1103,778,352,191,69,56,59,42,32,69,127,104,124,234,586,532,731,604,795,858,946,1046,407,382,310,315,221,75,257,680,1040,1106,1034,905,722,992,969,875,891,874,959,830,985,916,903,899,813,717,344,318,250,220,156,111,97,151,385,702,950,817,950,886,859,741,627,659,402,433,448,436,414,392,329,280,282,305,282,255,226,207,226,143,136,71,60,41,45,53,55,43,68,31,27,28,29,48,35,56,54,24,39,85,56,30,57,64
76,65,57,32,44,34,44,25,30,43,36,24,20,33,40,32,83,41,27,31,20,30,32,23,74,24,48,35,34,42,13,89,833,644,714,1061,810,684,885,918,792,950,1331,1049,877,1293,1139,1164,743,466,493,310,280,234,218,237,398,820,1293,1409,1444,1333,1237,1234,1161,1278,1039,1158,1127,1151,793,772,334,142,54,65,69,97,71,49,172,125,67,335,617,621,730,627,840,680,817,666,293,279,221,172,457,1019,1247,1139,1203,1077,1076,906,1025,810,1141,895,735,926,1085,1155,1189,1115,814,946,415,367,331,181,232,189,146,135,313,720,1084,1205,868,937,888,829,745,753,615,561,519,390,406,321,436,287,369,271,244,243,294,222,176,248,175,136,165,136,114,48,75,48,76,33,37,39,35,26,32,86,22,32,25,31,59,39
68,40,38,48,34,19,38,27,44,33,20,24,24,34,17,40,33,38,32,29,38,34,39,24,34,33,22,30,16,25,16,13,63,662,626,753,1090,1010,734,886,1059,759,840,1074,1138,1237,1030,1070,1106,788,397,353,323,276,331,282,213,243,1040,1372,1475,1456,1253,1218,1239,1313,1211,1229,1380,1282,1252,1042,1197,825,507,210,82,35,63,75,49,65,166,146,74,485,631,883,787,1051,967,922,380,330,317,222,88,313,767,989,1079,1085,927,855,718,761,913,846,878,922,996,1108,1069,978,968,924,803,487,350,357,287,318,221,187,344,731,864,984,1210,969,1149,1014,915,800,649,666,494,555,484,423,393,470,414,493,444,446,391,318,277,247,249,240,242,131,81,59,27,31,27,41,55,78,109,106,95,38,44,39,64,70,65,20
43,33,24,48,50,56,49,62,61,61,68,52,59,58,31,48,41,52,27,32,61,76,31,50,74,57,60,67,40,46,25,23,69,47,58,55,59,98,41,45,44,51,321,755,1021,994,949,813,754,967,754,1038,1346,1422,1481,1082,1103,1226,987,518,512,451,425,238,189,144,140,510,793,1291,1562,1610,1123,1179,1309,1259,1272,1271,1256,1136,1037,1104,1007,744,309,93,61,69,59,26,51,51,114,120,167,300,566,761,791,1047,873,734,489,365,312,276,219,147,131,806,972,1291,1184,1110,1124,843,1018,1062,1059,979,897,953,1053,1070,1022,923,984,386,344,300,230,206,211,191,153,267,625,910,930,774,975,858,785,925,713,729,685,607,569,561,603,473,436,393,357,301,396,338,265,234,219,180,112,36,27,62,65,30,19,83,51,52
73,61,47,65,55,91,69,55,59,80,55,110,55,63,37,50,59,42,52,47,35,37,50,57,52,40,31,42,38,31,36,47,21,33,29,30,35,46,32,33,45,38,31,25,25,52,39,26,44,53,65,290,431,548,710,897,899,1016,844,1205,978,1162,976,989,1004,1199,1096,959,692,612,404,292,214,189,182,327,623,891,1511,1559,1147,913,1142,1260,1117,1132,1225,1082,1046,1095,1048,951,634,264,124,97,71,56,70,75,81,159,128,71,289,691,716,806,700,989,1224,1212,644,474,338,300,263,248,159,638,1176,1242,1283,1004,1139,725,1033,918,848,914,1086,968,1069,1043,1104,839,900,556,259,291,266,189,148,174,146,339,650,930,1013,1127,997,919,820,591,542,475,445,384,434,347,339,380,362,311,339,257,242,188,194,167,160,79
43,49,63,28,72,74,58,40,38,41,34,39,45,19,35,25,26,20,47,48,42,72,66,41,51,51,46,56,80,52,46,297,494,871,792,610,792,792,952,1099,1014,583,1304,1210,1086,1149,1149,1082,1326,840,625,631,385,237,197,185,170,124,161,426,589,1118,1292,1601,1031,1539,1121,1121,1150,1394,1188,1224,1150,1353,1047,1024,711,293,170,101,136,104,92,71,75,251,142,473,836,1014,1184,1271,1137,1440,583,573,490,261,255,231,784,1080,1211,1321,1304,1000,1299,1133,980,1091,1090,885,1125,1372,977,1292,951,1270,1115,1033,1110,545,406,310,233,216,197,207,143,162,153,190,298,465,881,1237,1436,1225,1428,1419,1223,1056,1138,1138,1285,1289,1257,983,931,960,910,1034,1029,968,896,794,725,626,491,394,402,402,326,396,289,295,315,223,195,178,144,142
61,52,48,49,44,30,41,70,65,41,37,38,58,60,41,50,44,37,32,45,45,32,174,945,1035,924,821,825,850,778,818,862,1091,802,1160,1211,1041,1088,1192,1297,492,430,384,324,214,104,131,108,87,228,1124,1373,1463,1294,1106,1154,1122,1168,1005,1164,1160,1122,1255,1115,1163,1238,606,252,87,86,65,79,78,66,83,172,138,141,477,815,751,959,1016,1079,890,464,281,296,253,223,540,1096,1100,1182,1208,1153,1258,1138,1157,991,1122,947,850,1207,1095,1289,983,1060,1065,985,303,303,331,282,313,198,148,145,289,672,921,1079,1388,1063,1157,1142,1120,867,743,779,793,836,759,729,738,686,595,660,568,592,501,414,424,352,352,304,231,208,190,155,112,73,28,50,23,36,31,55,43,34,43,46,35,50,72,33,46,62,36,21,43,36
32,44,56,33,50,39,20,51,49,53,62,22,53,39,41,47,50,55,33,40,29,47,55,39,507,721,839,853,810,822,623,892,933,847,1053,1077,1396,960,1015,911,1044,660,393,337,250,233,183,142,144,107,130,510,918,1342,1580,1576,1340,1180,1225,1235,1109,1163,1311,1267,1052,602,355,242,87,60,48,39,88,217,131,577,695,898,883,953,1214,845,395,303,344,276,217,197,299,998,1221,1338,1124,1108,954,1018,1008,951,1142,961,1059,1238,1292,1352,1240,1011,1016,1245,375,334,338,332,326,282,168,96,181,452,950,1241,1321,947,1196,1048,1062,931,900,855,871,815,856,715,610,552,509,520,481,469,491,313,274,230,221,161,117,123,167,134,118,81,89,130,97,107,103,97,92,76,84,57,69,57,42,44,64,42,35,36,22,33,31,56
